nothing,speciality,language,spec_more,tenure,nothing,nothing,nothing,nothing,nothing,netwage,wage_diff,city,company_size,gender,age,education,english,date,user_agent,nothing,nothing,nothing,nothing,nothing
1,Software Engineer,JavaScript,,1.5,0,0,1.5,0,0,800,200,Ivano-Frankivsk,Less than 10,m,24,Higher,Average,12/18/12 13:22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",5,14,yes,120
1,QA engineer,0,Automation QA,6,0,0,0.5,0,0,2300,0,Kyiv,More than 1000,m,28,Higher,Average,12/18/12 13:22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,2,11,yes,20
1,Software Engineer,Java,,5,0,0,4,0,0,2500,1000,Kyiv,Less than 50,m,27,Higher,Lower than average,12/18/12 13:22,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0,GitHub,0,18,no,20
1,Junior Software Engineer,Java,,0.25,0,0,0.25,0,0,1200,0,Kyiv,Less than 50,m,22,Higher,Elementary,12/18/12 13:22,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Ubuntu/12.04 Chromium/23.0.1271.64 Chrome/23.0.1271.64 Safari/537.11",,,,,
1,Junior QA engineer,0,Manual QA,0.75,0,0,0.75,0,0,800,400,Odesa,Less than 200,m,21,Unfinished higher,Lower than average,12/18/12 13:22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0.75,18,no,60
1,Team lead,0,,3,0,0,1.5,0,0,2700,200,Kharkiv,Less than 1000,m,22,Unfinished higher,Average,12/18/12 13:23,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17","GitHub, StackOverflow, HabraHabr",2.5,14,no,100
1,Junior Software Engineer,Delphi,,1.25,0,0,1.25,0,0,250,0,Kharkiv,Less than 200,m,21,Unfinished higher,Lower than average,12/18/12 13:23,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:17.0) Gecko/20100101 Firefox/17.0,,0,17,yes,20
1,Junior Software Engineer,C#/.NET,,1,0,0,0.25,0,0,900,500,Kyiv,More than 1000,m,23,Higher,Average,12/18/12 13:23,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",2,18,no,1
1,Technical Lead,JavaScript,,5.5,0,0,0.5,0,0,5000,2300,Kyiv,Less than 50,m,27,Two Higher,Advanced,12/18/12 13:23,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1362.0 Safari/537.22","GitHub, StackOverflow, HabraHabr",0.25,21,no,168
1,Software Engineer,JavaScript,,9,0,0,1.5,0,0,2650,150,Kyiv,Less than 1000,m,28,Unfinished higher,Higher than average,12/18/12 13:23,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0.25,10,no,20
1,Senior QA engineer,0,General QA,7,0,0,0.5,0,0,1800,-200,Lviv,Less than 200,m,30,Higher,Average,12/18/12 13:23,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:16.0) Gecko/20100101 Firefox/16.0,"GitHub, HabraHabr",1,16,yes,20
1,Software Engineer,Java,,5,0,0,1,0,0,2500,0,Kyiv,Less than 1000,m,31,Higher,Average,12/18/12 13:23,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",2,20,no,60
1,QA engineer,0,General QA,1.75,0,0,0.5,0,0,1000,500,Odesa,Less than 1000,m,25,Higher,Higher than average,12/18/12 13:24,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,HabraHabr,0,17,no,15
1,Junior QA engineer,0,Manual QA,1.25,0,0,0.5,0,0,1100,1100,Kharkiv,Less than 200,m,22,Higher,Average,12/18/12 13:24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,2,15,no,20
1,Team lead,0,,4,0,0,0.5,0,0,2700,500,Odesa,Less than 1000,m,26,Higher,Higher than average,12/18/12 13:24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0,12,no,20
1,Junior Software Engineer,Other,,0.75,0,0,0.75,0,0,750,0,Kharkiv,Less than 50,m,24,Higher,Average,12/18/12 13:24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,1,no,10
1,QA engineer,0,Manual QA,5,0,0,3,0,0,1600,200,Odesa,More than 1000,m,27,Secondary,Average,12/18/12 13:24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, HabraHabr",0,13,no,12
1,Team lead,0,,7,0,0,3,0,0,2000,500,Simferopol,Less than 200,m,35,Higher,Higher than average,12/18/12 13:25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17",,2,12,no,40
1,Software Engineer,PHP,,3,0,0,0.25,0,0,1800,800,Kharkiv,Less than 200,m,23,Higher,Higher than average,12/18/12 13:25,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",2.5,16,yes,48
1,Technical Lead,Ruby/Rails,,8,0,0,2,0,0,2000,0,Kyiv,Less than 10,m,25,Higher,Advanced,12/18/12 13:26,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",3,9,yes,20
1,QA engineer,0,Manual QA,1.75,0,0,1.75,0,0,1700,900,Kyiv,Less than 200,m,26,Two Higher,Average,12/18/12 13:26,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4","StackOverflow, HabraHabr",0,7,no,40
1,Junior Software Engineer,Java,,4,0,0,2,0,0,1125,125,Lviv,Less than 1000,m,33,Higher,Lower than average,12/18/12 13:26,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",1,18,no,10
1,Software Engineer,Objective-C,,5,0,0,0.75,0,0,2800,1400,Kyiv,Less than 10,m,25,Higher,Average,12/18/12 13:27,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",4,17,no,8
1,Support,0,,4.5,0,0,0,0,1,1500,200,Kyiv,Less than 50,m,26,Higher,Advanced,12/18/12 13:28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",1,22,no,150
1,Senior Software Engineer,C#/.NET,,9,0,0,3.5,0,0,2700,300,Kharkiv,Less than 50,m,27,Higher,Average,12/18/12 13:28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,4,,yes,1
1,Technical Lead,JavaScript,,3,0,0,0.75,0,0,2600,1600,Kyiv,Less than 50,m,24,Higher,Higher than average,12/18/12 13:29,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/25.0.1359.3 Safari/537.21","GitHub, StackOverflow",3.5,12,no,40
1,Software Engineer,PHP,,5,0,0,2,0,0,1600,150,Kyiv,Less than 50,m,32,Higher,Average,12/18/12 13:29,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,13,yes,30
1,Senior Software Engineer,C#/.NET,,5,0,0,1,0,0,2700,1000,Kharkiv,Less than 50,m,28,Higher,Lower than average,12/18/12 13:29,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.40 Safari/537.17","StackOverflow, HabraHabr",0.5,7,yes,10
1,QA Tech Lead,0,Automation QA,9,0,0,2,0,0,4000,1000,Kyiv,More than 1000,m,28,Higher,Advanced,12/18/12 13:30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11",GitHub,3,22,no,10
1,Technical Lead,Java,,7.5,0,0,7.5,0,0,2700,0,Dnipropetrovsk,Less than 200,m,29,Higher,Average,12/18/12 13:30,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.11,"StackOverflow, HabraHabr",0,17,yes,
1,Junior Software Engineer,PHP,,2,0,0,1,0,0,600,100,Donetsk,Less than 50,m,24,Higher,Average,12/18/12 13:30,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4",,1,17,no,10
1,Senior Software Engineer,Java,,3,0,0,0.25,0,0,2800,0,Odesa,Less than 200,m,24,Higher,Higher than average,12/18/12 13:30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",1,18,no,50
1,Project manager,0,,2,0,0,2,0,0,1800,200,Kyiv,Less than 1000,m,34,Higher,Lower than average,12/18/12 13:30,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4",HabraHabr,1,15,yes,
1,QA engineer,0,General QA,5,0,0,4,0,0,1600,200,Odesa,Less than 1000,m,30,Higher,Average,12/18/12 13:30,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0.5,17,no,10
1,Senior Software Engineer,C#/.NET,,9,0,0,0.75,0,0,3000,600,Dnipropetrovsk,Less than 200,m,34,Higher,Average,12/18/12 13:30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0,20,yes,30
1,Software Engineer,PHP,,1,0,0,1,0,0,1000,0,Zaporozhye,Less than 50,m,30,Higher,Lower than average,12/18/12 13:30,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",0,13,no,50
1,Senior Software Engineer,C#/.NET,,5.5,0,0,5.5,0,0,2400,600,Kharkiv,Less than 10,m,26,Higher,Average,12/18/12 13:31,Mozilla/5.0 (Windows NT 5.1; rv:16.0) Gecko/20100101 Firefox/16.0,"StackOverflow, HabraHabr",3.5,15,no,4
1,Software Engineer,Java,,2,0,0,2,0,0,2500,500,Odesa,Less than 200,m,25,Higher,Average,12/18/12 13:31,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11","GitHub, StackOverflow, HabraHabr",3,14,no,20
1,Senior Software Engineer,JavaScript,,4,0,0,0.5,0,0,3200,1000,Odesa,Less than 1000,m,26,Higher,Average,12/18/12 13:31,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,,,,,
1,Senior QA engineer,0,Automation QA,3.5,0,0,3.5,0,0,2090,800,Odesa,Less than 1000,m,26,Higher,Average,12/18/12 13:31,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",0.5,16,no,6
1,Senior Software Engineer,C++,,6,0,0,6,0,0,2500,300,Dnipropetrovsk,Less than 200,m,26,Higher,Advanced,12/18/12 13:31,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",2,12,no,40
1,Software Engineer,Objective-C,,5,0,0,2,0,0,2500,0,Lviv,Less than 50,m,26,Higher,Higher than average,12/18/12 13:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11","GitHub, StackOverflow",2,14,yes,20
1,Software Engineer,Ruby/Rails,,3,0,0,0.5,0,0,2300,800,Kyiv,Less than 10,m,25,Unfinished higher,Lower than average,12/18/12 13:32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow",1,14,no,30
1,Senior Software Engineer,C#/.NET,,5,0,0,1,0,0,2500,65,Vinnytsia,Less than 50,m,26,Higher,Average,12/18/12 13:33,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",0.75,14,no,
1,Senior Software Engineer,JavaScript,,3,0,0,5,0,0,2500,500,Kherson,Less than 200,m,31,Higher,Average,12/18/12 13:33,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/536.26.17 (KHTML, like Gecko) Version/6.0.2 Safari/536.26.17","GitHub, StackOverflow, HabraHabr",2,18,no,
1,Software Engineer,Python,,5,0,0,1,0,0,4000,1400,Kyiv,Less than 10,m,24,Higher,Higher than average,12/18/12 13:33,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11",,2.5,15,no,60
1,Senior Software Engineer,Java,,7,0,0,4,0,0,3000,300,Kyiv,Less than 1000,m,27,Higher,Average,12/18/12 13:33,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.95 Safari/537.11","StackOverflow, HabraHabr",3,18,no,20
1,Typesetter,0,,5.5,0,0,4.5,0,0,1700,200,Kharkiv,Less than 200,m,27,Two Higher,Lower than average,12/18/12 13:34,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:18.0) Gecko/20100101 Firefox/18.0,"StackOverflow, HabraHabr",1,14,no,2
1,DirEngin/ProgramDirector,0,,0,1,0,1.75,0,0,3200,200,Kharkiv,Less than 50,m,50,Higher,Lower than average,12/18/12 13:34,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS),HabraHabr,0,18,no,
1,Senior Software Engineer,C,,6,0,0,6,0,0,2300,300,Kyiv,Less than 10,m,32,Higher,Lower than average,12/18/12 13:34,Mozilla/5.0 (X11; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0,StackOverflow,4,13,yes,5
1,QA engineer,0,Automation QA,2.5,0,0,0,0,1,2100,800,Kyiv,Less than 200,m,22,Unfinished higher,Higher than average,12/18/12 13:35,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:16.0) Gecko/20100101 Firefox/16.0,,0,10,yes,20
1,Software Engineer,Python,,5.5,0,0,0.5,0,0,2500,1000,Kharkiv,Less than 200,m,27,Higher,Advanced,12/18/12 13:35,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0,"GitHub, StackOverflow, HabraHabr",2,15,no,34
1,Software Engineer,C#/.NET,,7.5,0,0,0.75,0,0,2660,0,Kyiv,More than 1000,m,31,Higher,Lower than average,12/18/12 13:35,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0.5,21,no,10
1,Senior Software Engineer,Java,,2,0,0,2,0,0,2500,0,Kyiv,Less than 10,m,26,Higher,Advanced,12/18/12 13:35,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.21 (KHTML, like Gecko) Chrome/25.0.1359.3 Safari/537.21",,1,16,yes,100
1,Senior Software Engineer,PHP,,4,0,0,0.5,0,0,2500,1000,Kyiv,More than 1000,m,25,Higher,Advanced,12/18/12 13:35,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0.25,14,no,60
1,Junior Software Engineer,Java,,0.75,0,0,0.5,0,0,700,0,Kyiv,More than 1000,m,22,Higher,Average,12/18/12 13:35,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",0.25,16,no,30
1,Software Engineer,Ruby/Rails,,2.5,0,0,0.5,0,0,3000,1200,Dnipropetrovsk,Less than 10,f,26,Higher,Higher than average,12/18/12 13:36,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow",3,13,no,40
1,Software Engineer,PHP,,4,0,0,1,0,0,1000,0,Zaporozhye,Less than 10,m,34,Secondary,Lower than average,12/18/12 13:36,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11",HabraHabr,0,30,no,60
1,Junior Software Engineer,Java,,1,0,0,0.25,0,0,850,500,Lviv,More than 1000,m,23,Higher,Higher than average,12/18/12 13:36,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,0,13,no,10
1,Designer,0,,6,0,0,2.5,0,0,750,0,Kyiv,Less than 10,f,28,Unfinished higher,Advanced,12/18/12 13:36,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,2,21,no,20
1,QA engineer,0,Automation QA,2,0,0,0.5,0,0,1250,0,Dnipropetrovsk,Less than 200,m,23,Higher,Average,12/18/12 13:36,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,,,,,
1,Software Engineer,PHP,,4.5,0,0,0.5,0,0,1700,500,Kyiv,Less than 10,m,27,Higher,Average,12/18/12 13:37,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow",1.5,16,no,40
1,QA engineer,0,Automation QA,4,0,0,1.25,0,0,1650,150,Odesa,Less than 1000,m,27,Higher,Lower than average,12/18/12 13:38,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,2,10,yes,50
1,Team lead,0,,1,0,0,1,0,0,2375,200,Kyiv,Less than 200,m,29,Secondary,Higher than average,12/18/12 13:39,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0,14,no,20
1,QA engineer,0,Manual QA,2,0,0,1.75,0,0,950,150,Kyiv,Less than 200,f,24,Higher,Average,12/18/12 13:40,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) YaBrowser/1.1.1084.5409 Chrome/19.1.1084.5409 Safari/536.5",,0.5,16,yes,10
1,Software Engineer,PHP,,3,0,0,2,0,0,500,0,Kharkiv,Less than 1000,m,24,Higher,Average,12/18/12 13:40,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11",HabraHabr,1,15,no,50
1,Senior QA engineer,0,Manual QA,4.5,0,0,4,0,0,1950,350,Lviv,More than 1000,m,25,Higher,Higher than average,12/18/12 13:40,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0,14,no,10
1,Senior QA engineer,0,Automation QA,2,0,0,2,0,0,800,0,Kyiv,Less than 200,m,26,Higher,Higher than average,12/18/12 13:40,Mozilla/5.0 (Windows NT 5.1; rv:15.0) Gecko/20100101 Firefox/15.0.1,,0,,,
1,Project manager,0,,7.5,0,0,0.25,0,0,2000,0,Dnipropetrovsk,Less than 50,m,36,Higher,Higher than average,12/18/12 13:40,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,0.25,18,no,16
1,Software Engineer,PHP,,6,0,0,3,0,0,2300,0,Dnipropetrovsk,Less than 200,m,27,Higher,Higher than average,12/18/12 13:40,Opera/9.80 (Windows NT 6.1; WOW64; Edition Indonesian Local) Presto/2.12.388 Version/12.11,GitHub,1,14,no,12
1,Software Engineer,C#/.NET,,3,0,0,2.5,0,0,1500,500,Dnipropetrovsk,Less than 10,m,24,Higher,Lower than average,12/18/12 13:40,Opera/9.80 (Windows NT 6.1; WOW64; Edition Ukraine Local) Presto/2.12.388 Version/12.11,"StackOverflow, HabraHabr",1,16,no,50
1,Junior Software Engineer,PHP,,3.5,0,0,0.75,0,0,475,475,Kharkiv,Less than 1000,m,20,Unfinished higher,Average,12/18/12 13:40,Mozilla/5.0 (Windows NT 6.1; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",1.5,18,no,20
1,Senior Software Engineer,Java,,6,0,0,0.5,0,0,3500,800,Kyiv,Less than 200,m,29,Higher,Average,12/18/12 13:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",,0,14,no,40
1,Software Engineer,Java,,7.5,0,0,3.5,0,0,2500,600,Simferopol,Less than 10,m,29,Higher,Average,12/18/12 13:41,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,0,15,no,8
1,Senior Software Engineer,Flex/Flash/AIR,,4,0,0,1.5,0,0,3000,500,Kyiv,Less than 10,m,24,Secondary,Higher than average,12/18/12 13:41,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","GitHub, StackOverflow, HabraHabr",0,15,no,60
1,Typesetter,0,,2,0,0,1,0,0,600,0,Kyiv,Less than 1000,m,24,Unfinished higher,Average,12/18/12 13:41,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:13.0) Gecko/20100101 Firefox/13.0.1,"GitHub, StackOverflow, HabraHabr",0,15,no,100
1,Junior Software Engineer,Java,,1,0,0,1,0,0,1500,200,Kyiv,Less than 50,m,26,Unfinished higher,Average,12/18/12 13:41,Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.11,HabraHabr,1,14,yes,60
1,Software Engineer,C#/.NET,,7.5,0,0,1.25,0,0,1500,0,Kharkiv,Less than 10,m,24,Higher,Lower than average,12/18/12 13:41,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",5,16,no,5
1,Software Engineer,JavaScript,,5,0,0,0.5,0,0,950,500,Kyiv,Less than 200,m,27,Higher,Lower than average,12/18/12 13:42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11","StackOverflow, HabraHabr",1,17,no,40
1,Technical Lead,Java,,4,0,0,4,0,0,1850,350,Lviv,More than 1000,m,29,Higher,Higher than average,12/18/12 13:42,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",0.25,14,yes,
1,Typesetter,0,,2,0,0,1,0,0,600,0,Kyiv,Less than 10,m,23,Two Higher,Advanced,12/18/12 13:43,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,HabraHabr,1,22,no,10
1,Senior Software Engineer,PHP,,7,0,0,5,0,0,1800,-200,Nikolaev,Less than 10,m,31,Higher,Lower than average,12/18/12 13:43,Mozilla/5.0 (Windows NT 5.1; rv:17.0) Gecko/20100101 Firefox/17.0,"StackOverflow, HabraHabr",1,17,no,0
1,Typesetter,0,,4,0,0,1.25,0,0,680,0,Kyiv,Less than 10,m,21,Unfinished higher,Lower than average,12/18/12 13:43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.101 Safari/537.11","StackOverflow, HabraHabr",4,14,no,12
1,Senior Software Engineer,Flex/Flash/AIR,,6,0,0,0,0,1,3300,1000,Kyiv,Less than 10,m,26,Higher,Higher than average,12/18/12 13:43,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",StackOverflow,1.5,14,yes,40
1,Software Engineer,PHP,,5,0,0,0.75,0,0,2500,0,Kyiv,Less than 200,m,30,Higher,Average,12/18/12 13:43,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,,,,,
1,Senior Software Engineer,Java,,6,0,0,1,0,0,2400,0,Kharkiv,Less than 1000,m,31,Higher,Higher than average,12/18/12 13:44,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,StackOverflow,0,25,no,20
1,Software Engineer,Perl,,6,0,0,6,0,0,2000,300,Nikolaev,Less than 1000,m,28,Higher,Average,12/18/12 13:44,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:17.0) Gecko/20100101 Firefox/17.0,,0.5,14,no,32
1,Typesetter,0,,5.5,0,0,2,0,0,1550,350,Kyiv,Less than 200,f,25,Higher,Average,12/18/12 13:44,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/20100101 Firefox/17.0,HabraHabr,3,20,no,20
1,Designer,0,,4,0,0,0.25,0,0,2850,1450,Kyiv,Less than 200,m,23,Secondary,Higher than average,12/18/12 13:44,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.11 (KHTML, like Gecko) Chrome/23.0.1271.97 Safari/537.11",HabraHabr,0,16,no,40
